fkl010h0_ANT,fkl010h0_BAS,fkl010h0_DAV,fkl010h0_DOL,fkl010h0_GVE,fkl010h0_INT,fkl010h0_LUG,fkl010h0_SIO,fkl010h0_STG,fkl010h0_ZER,fkl010h3_ANT,fkl010h3_BAS,fkl010h3_DAV,fkl010h3_DOL,fkl010h3_GVE,fkl010h3_INT,fkl010h3_LUG,fkl010h3_SIO,fkl010h3_STG,fkl010h3_ZER,gre000h0_ANT,gre000h0_BAS,gre000h0_DAV,gre000h0_DOL,gre000h0_GVE,gre000h0_INT,gre000h0_LUG,gre000h0_SIO,gre000h0_STG,gre000h0_ZER,pp0qffh0_BAS,pp0qffh0_GVE,pp0qffh0_INT,pp0qffh0_LUG,pp0qffh0_SIO,prestah0_ANT,prestah0_BAS,prestah0_DAV,prestah0_DOL,prestah0_GVE,prestah0_INT,prestah0_LUG,prestah0_SIO,prestah0_STG,prestah0_ZER,rre150h0_ANT,rre150h0_BAS,rre150h0_DAV,rre150h0_DOL,rre150h0_GVE,rre150h0_INT,rre150h0_LUG,rre150h0_SIO,rre150h0_STG,rre150h0_ZER,sre000h0_ANT,sre000h0_BAS,sre000h0_DAV,sre000h0_DOL,sre000h0_GVE,sre000h0_INT,sre000h0_LUG,sre000h0_SIO,sre000h0_STG,sre000h0_ZER,tre200h0_ANT,tre200h0_BAS,tre200h0_DAV,tre200h0_DOL,tre200h0_GVE,tre200h0_INT,tre200h0_LUG,tre200h0_SIO,tre200h0_STG,tre200h0_ZER,ure200h0_ANT,ure200h0_BAS,ure200h0_DAV,ure200h0_DOL,ure200h0_GVE,ure200h0_INT,ure200h0_LUG,ure200h0_SIO,ure200h0_STG,ure200h0_ZER,tre200h0,tre200h0_lag24h,target_tre200h0_plus12h,target_tre200h0_plus24h,target_tre200h0_plus48h,hour,season
1.3,1.7,0.3,10.6,0.9,0.6,0.9,0.9,1.4,0.6,3.7,3.6,1.0,15.4,2.6,1.1,3.7,2.5,3.0,3.4,128.0,63.0,124.0,74.0,64.0,78.0,42.0,103.0,41.0,136.0,1004.6,1001.9,1001.5,999.6,1001.3,837.6,964.9,820.7,813.9,952.3,932.5,963.5,943.9,909.5,816.9,0.0,0.1,0.1,0.7,0.0,0.1,0.1,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-5.6,-2.2,-2.6,2.1,1.8,4.7,3.8,-0.9,-2.0,94.1,87.6,93.0,97.2,95.8,99.8,94.4,90.7,96.1,88.0,1.0,0.0,-1.8,-5.7,-7.4,9.0,Winter
0.9,1.1,1.0,7.8,1.9,1.6,2.0,1.1,1.6,1.0,2.0,2.4,1.9,9.7,3.7,3.5,3.7,2.0,2.9,2.4,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,1033.9,1033.0,1032.5,1031.7,1032.7,865.4,994.0,848.1,839.5,982.0,961.9,994.4,973.7,938.8,843.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.7,0.7,-7.6,-0.3,3.8,3.5,4.1,5.0,-1.2,-6.1,91.9,81.9,82.0,13.4,81.6,89.2,80.8,88.4,90.2,89.4,1.1,2.1,5.2,2.4,4.9,23.0,Autumn
3.7,0.8,1.4,12.4,4.1,1.6,0.3,2.9,0.9,1.4,7.7,2.5,2.9,16.5,8.9,3.3,0.9,5.8,2.8,4.8,4.0,2.0,13.0,12.0,10.0,9.0,0.0,8.0,8.0,14.0,1007.8,1006.9,1008.2,1008.6,1005.9,844.8,969.6,827.7,818.9,957.8,939.5,972.3,948.7,916.9,822.0,0.6,0.6,0.0,0.1,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1,5.6,3.3,-3.2,6.5,4.2,5.5,6.1,4.0,2.4,89.8,69.4,78.5,99.6,57.7,65.4,98.7,52.9,57.0,74.5,3.0,2.4,0.0,2.1,2.8,16.0,Winter
6.7,1.0,4.7,8.0,2.8,3.1,7.1,4.3,0.6,0.7,10.8,2.3,6.4,10.3,6.5,7.4,16.7,8.6,2.1,1.4,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1022.6,1020.6,1020.6,1011.3,1018.4,860.8,984.7,844.4,836.7,972.4,953.8,977.1,962.5,932.6,837.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,12.5,7.6,6.1,15.2,16.0,23.2,16.2,12.1,8.6,69.3,66.7,74.6,64.9,52.8,51.7,25.9,53.0,64.1,63.2,12.6,17.3,20.1,12.0,15.2,0.0,Summer
8.2,1.3,1.8,9.8,1.7,1.0,0.9,0.6,2.5,3.0,12.9,3.2,6.0,16.3,4.1,4.2,1.9,2.4,5.4,8.0,353.0,403.0,578.0,561.0,475.0,461.0,502.0,486.0,518.0,410.0,1011.6,1011.6,1011.1,1018.5,1012.8,858.4,974.9,841.1,830.3,964.2,945.3,983.2,957.9,923.5,835.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,50.0,60.0,55.0,60.0,60.0,60.0,60.0,60.0,60.0,13.1,18.4,13.7,12.2,18.0,17.2,16.3,19.6,19.3,11.7,54.1,62.9,48.3,52.9,62.6,80.7,74.7,51.5,51.5,59.2,18.1,13.5,14.3,6.2,9.2,7.0,Spring
0.9,3.0,3.2,19.4,6.3,1.5,1.0,1.6,2.9,0.9,5.8,6.5,4.4,24.0,11.2,4.1,3.5,2.8,6.8,1.9,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,1023.6,1019.3,1020.5,1015.6,1017.7,854.3,984.3,837.0,825.5,969.0,950.4,979.4,959.5,929.5,831.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.3,2.4,-5.8,-6.6,3.2,2.3,7.9,4.5,-2.5,-3.7,88.3,53.9,84.1,85.9,59.7,76.0,55.6,66.5,79.1,75.1,0.1,6.1,7.1,-1.5,-1.3,2.0,Spring
4.7,1.2,3.5,5.0,4.6,2.4,5.1,7.2,1.8,0.6,10.6,4.5,5.8,8.6,9.1,4.1,11.8,11.4,3.8,2.2,83.0,232.0,71.0,163.0,248.0,157.0,219.0,225.0,149.0,25.0,1025.9,1024.9,1025.2,1018.6,1022.1,866.9,989.3,850.5,843.5,977.6,959.2,984.5,967.4,937.8,844.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,20.0,59.0,14.0,60.0,51.0,22.0,0.0,12.4,22.8,10.9,10.8,22.8,20.3,26.4,23.6,17.8,13.6,70.4,46.8,86.2,78.5,43.7,63.6,30.7,42.7,51.9,60.8,20.6,14.7,11.7,23.3,25.4,17.0,Summer
1.5,1.0,3.1,8.8,5.1,1.5,1.9,1.4,0.9,2.1,6.5,2.9,5.7,12.9,9.2,2.9,3.4,3.3,2.2,4.4,410.0,383.0,400.0,401.0,327.0,368.0,360.0,380.0,269.0,414.0,1028.6,1026.4,1026.9,1022.2,1024.9,861.9,989.8,844.4,835.9,976.6,957.5,986.2,967.3,935.6,838.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,12.0,60.0,-0.4,6.9,0.8,1.8,7.8,7.1,11.4,9.5,2.6,2.3,81.1,66.1,62.5,67.9,64.4,57.0,60.2,52.7,83.5,59.5,5.7,4.6,-0.9,3.4,2.4,13.0,Autumn
1.0,0.6,2.8,7.9,2.2,0.9,0.8,0.5,2.2,0.4,2.2,1.8,4.3,11.5,4.1,3.1,2.2,1.5,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1016.1,1014.8,1015.9,1010.9,1014.3,859.0,979.4,842.3,835.4,967.8,949.9,976.3,959.1,928.0,837.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,19.1,11.1,11.0,20.9,17.8,19.9,18.5,15.6,11.5,88.3,76.3,84.4,85.4,61.1,79.7,68.2,72.2,86.4,78.6,18.0,16.5,24.7,16.3,19.9,0.0,Summer
1.6,0.6,1.0,5.5,0.6,0.2,1.0,1.9,3.2,1.0,4.1,2.3,1.9,7.0,2.0,1.9,2.2,3.3,4.4,1.6,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,1020.7,1020.9,1021.2,1018.3,1021.3,862.5,983.2,846.3,837.9,972.4,953.8,983.4,965.1,931.4,842.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,14.2,7.9,10.1,14.7,13.4,19.5,15.4,13.3,8.2,92.4,76.7,94.1,51.4,77.2,86.4,81.1,75.5,75.4,80.8,12.2,12.9,18.6,15.1,20.3,21.0,Summer
4.9,3.9,4.6,6.5,1.9,4.0,4.5,7.5,4.6,6.0,8.1,8.4,7.3,10.5,6.6,7.6,7.4,12.3,9.0,10.1,686.0,630.0,676.0,730.0,675.0,657.0,553.0,673.0,639.0,694.0,1016.6,1016.8,1015.4,1015.6,1013.9,857.0,979.9,840.1,834.7,969.4,949.7,980.7,959.3,927.1,835.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,60.0,60.0,60.0,60.0,57.0,59.0,60.0,60.0,13.5,19.6,13.1,11.5,20.5,19.0,18.8,21.4,16.9,15.5,32.6,31.5,26.6,32.4,34.3,42.1,56.8,30.9,37.4,21.7,18.9,14.6,6.4,19.0,17.0,14.0,Spring
1.3,2.0,1.2,6.8,2.0,1.0,1.1,2.3,0.4,1.1,3.8,5.6,1.9,11.5,4.5,3.1,3.2,4.1,1.1,5.0,36.0,63.0,36.0,28.0,25.0,51.0,31.0,36.0,86.0,33.0,1012.3,1011.3,1014.1,1014.8,1014.3,857.5,975.2,841.5,831.5,963.7,947.1,980.0,958.4,924.8,836.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,57.0,0.0,10.2,15.4,7.2,13.9,16.2,13.3,19.1,15.0,14.1,10.3,77.2,86.7,82.4,61.6,89.5,93.2,71.9,82.4,78.9,74.6,13.6,14.0,21.6,13.3,12.1,5.0,Summer
5.1,6.1,4.6,16.4,6.0,1.8,0.8,1.0,5.4,0.9,12.4,14.8,8.6,25.3,10.7,3.5,1.7,2.4,12.9,4.5,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,1005.1,1009.5,1008.3,1010.7,1011.2,846.3,967.5,829.7,822.4,960.8,939.4,974.4,953.1,915.4,826.2,0.0,2.6,0.6,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,9.8,-0.3,0.9,9.5,4.2,6.1,3.2,7.6,0.2,69.4,83.7,92.0,99.1,74.9,99.4,74.1,95.1,77.0,88.3,8.8,2.4,12.0,6.5,2.4,3.0,Winter
7.1,0.8,2.8,6.5,0.8,0.5,0.5,0.9,0.4,0.3,11.0,2.0,4.2,9.7,1.6,1.7,1.3,2.1,1.4,0.8,175.0,27.0,189.0,155.0,189.0,118.0,66.0,123.0,58.0,171.0,1018.7,1019.3,1019.1,1022.3,1019.9,857.1,980.4,840.0,832.2,970.3,950.6,985.9,962.5,927.7,835.8,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,5.5,8.2,5.1,2.1,10.4,8.0,8.8,8.7,7.5,3.9,63.2,95.8,70.1,100.0,82.9,73.5,93.9,62.3,88.0,60.7,7.8,5.7,3.7,7.6,5.1,11.0,Winter
0.8,1.1,1.1,8.3,0.9,0.8,1.2,0.6,0.8,0.7,1.5,2.6,2.1,10.2,1.5,2.4,2.9,1.6,1.7,1.3,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,2.0,1017.6,1016.4,1017.0,1015.1,1015.5,857.9,980.2,842.1,833.1,968.1,949.7,980.1,959.8,928.0,837.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,14.6,7.3,7.7,14.1,12.5,17.2,16.7,12.6,11.6,95.2,87.9,92.0,100.0,82.1,89.4,73.9,78.1,93.7,73.9,13.7,12.1,16.4,14.8,15.3,21.0,Autumn
1.9,0.8,1.1,8.0,2.9,2.1,1.7,0.7,1.7,0.7,5.1,1.8,2.0,12.1,5.6,4.6,2.8,1.7,3.9,1.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1011.2,1012.3,1011.9,1009.9,1012.7,846.5,972.4,829.1,820.6,962.0,941.8,972.8,954.0,918.8,824.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.4,2.4,-9.4,-7.5,1.3,-0.2,0.3,0.9,-0.2,-8.9,75.4,78.7,79.5,87.7,79.6,88.5,84.0,78.9,87.6,52.8,0.4,1.1,0.9,0.2,0.9,23.0,Winter
0.9,2.6,0.3,10.6,0.8,1.2,1.0,0.8,2.8,1.2,2.3,5.1,1.1,12.8,2.4,2.0,2.2,1.8,6.6,1.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1030.0,1032.0,1032.1,1031.0,1032.9,864.8,990.2,847.7,839.9,980.5,960.3,993.5,972.6,935.4,843.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.1,0.4,-4.1,0.7,-0.1,-1.2,3.0,-1.0,7.9,-1.5,87.0,90.5,62.7,65.2,94.7,88.8,80.0,84.3,31.2,61.3,-1.8,-0.6,-0.9,0.1,0.7,21.0,Winter
1.2,1.4,0.9,5.3,0.6,2.1,2.2,1.2,1.0,0.8,2.8,2.4,1.6,6.9,1.5,3.7,5.1,3.8,1.4,1.7,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,1025.4,1025.0,1025.9,1025.0,1023.9,864.8,987.8,847.5,839.7,976.0,957.4,989.4,967.2,935.3,842.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,14.6,3.2,4.8,12.0,10.6,15.6,13.5,11.4,4.5,67.7,35.3,45.7,59.2,38.1,45.2,28.3,34.9,35.8,33.9,10.8,8.5,1.7,11.9,12.3,19.0,Spring
1.0,1.4,0.9,2.1,1.0,0.7,0.5,1.0,0.0,0.9,3.7,3.0,2.0,4.3,2.8,2.0,1.7,2.7,0.8,1.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1012.0,1012.7,1013.1,1013.0,1013.4,854.8,974.5,838.2,830.0,964.5,945.5,977.7,956.9,922.8,833.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,12.4,5.2,7.4,13.1,10.5,15.0,11.7,12.1,4.6,81.1,92.0,82.2,95.0,86.4,88.2,87.7,67.3,76.8,75.3,11.0,10.1,22.1,12.8,13.3,3.0,Spring
6.0,2.3,6.1,6.0,1.5,3.8,1.1,1.9,0.9,2.6,11.0,6.9,8.3,8.5,4.2,8.9,2.8,4.3,2.2,4.4,566.0,568.0,595.0,594.0,446.0,552.0,549.0,545.0,61.0,577.0,1022.9,1020.5,1020.1,1016.8,1019.9,858.1,984.9,840.7,834.5,972.1,952.5,981.3,963.3,930.9,836.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,60.0,51.0,60.0,54.0,50.0,60.0,60.0,60.0,0.0,60.0,6.8,10.7,7.9,2.6,14.2,12.5,14.0,13.0,5.9,6.4,68.7,64.5,60.1,83.9,51.6,64.2,74.5,55.6,97.8,51.7,9.4,14.1,2.9,9.5,9.7,11.0,Autumn
1.8,1.9,4.8,8.8,3.2,1.8,2.1,1.6,1.1,0.8,3.8,6.0,10.7,12.8,5.7,5.3,4.8,3.1,2.7,2.0,9.0,101.0,69.0,123.0,201.0,23.0,9.0,21.0,146.0,9.0,1015.4,1016.0,1016.8,1014.4,1018.8,861.6,979.7,844.5,838.3,969.8,951.4,980.6,963.5,929.1,842.6,0.7,0.0,0.0,0.0,0.0,1.8,0.0,2.7,0.0,2.3,0.0,6.0,0.0,4.0,28.0,0.0,0.0,0.0,26.0,0.0,14.8,26.9,17.4,14.6,25.9,21.2,27.3,19.7,22.0,12.6,91.2,41.8,64.2,95.2,62.2,79.7,65.0,92.8,67.5,93.4,21.8,22.4,17.3,25.0,17.6,18.0,Summer
3.7,0.9,1.4,6.7,0.5,3.9,2.1,0.9,2.5,2.1,10.6,3.4,4.0,8.1,1.3,6.3,8.3,2.3,5.9,3.7,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1016.6,1018.0,1017.8,1009.2,1018.2,852.7,978.4,835.4,828.9,968.3,948.6,973.5,959.6,924.9,831.6,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,8.2,-0.7,-1.1,5.9,5.3,10.5,3.0,5.0,-1.0,97.0,84.0,92.9,100.0,93.6,92.6,55.6,91.7,92.7,96.0,6.0,8.3,8.9,1.7,7.3,1.0,Autumn
0.7,1.2,1.6,5.6,0.6,0.7,1.6,0.6,2.2,0.8,1.5,2.3,2.8,7.2,2.2,1.7,2.9,1.6,8.3,1.4,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,1019.4,1020.4,1020.8,1017.8,1021.6,855.4,980.8,838.2,829.9,969.9,950.7,981.0,962.6,927.2,833.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.8,6.2,-7.3,-3.0,2.2,2.6,4.0,1.6,3.8,-6.6,99.0,86.4,87.3,97.7,95.9,89.9,75.1,89.9,71.0,69.8,3.7,4.3,7.2,0.0,-1.8,4.0,Autumn
5.4,1.1,3.0,6.2,1.5,1.5,0.9,4.1,2.5,0.5,9.5,1.9,4.6,8.7,2.8,3.2,3.9,8.4,4.4,2.4,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,1022.4,1021.4,1021.9,1016.6,1018.9,863.5,985.3,847.2,839.5,973.6,955.4,982.1,963.8,933.6,842.0,0.1,0.0,0.0,0.0,0.0,1.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2,17.8,12.3,8.5,18.7,17.3,22.1,20.9,16.3,13.4,94.1,66.9,94.3,89.8,61.1,98.0,81.1,62.2,82.7,79.5,17.2,21.2,19.9,16.8,18.7,21.0,Summer
3.8,0.8,2.9,9.7,6.7,1.1,1.5,0.8,2.5,2.7,7.0,3.3,3.9,12.9,10.3,3.0,4.0,2.3,7.0,4.5,205.0,42.0,142.0,219.0,192.0,68.0,188.0,175.0,107.0,234.0,999.5,1001.6,1001.3,999.9,999.9,841.6,962.6,825.2,818.7,954.0,934.6,964.8,944.7,911.3,821.0,0.0,6.0,0.7,0.2,0.0,1.5,0.4,0.4,1.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,13.2,3.8,4.0,14.4,10.5,12.8,14.3,9.0,5.6,79.7,96.0,92.2,100.0,69.8,100.0,93.6,75.5,88.9,91.7,11.7,17.9,8.5,12.5,12.0,14.0,Spring
1.5,2.5,2.4,18.6,1.8,1.3,1.4,0.9,3.1,1.4,3.3,5.2,3.6,23.9,5.4,3.4,4.2,2.5,11.0,4.9,40.0,13.0,30.0,26.0,12.0,15.0,66.0,24.0,13.0,10.0,1010.6,1016.2,1015.2,1015.5,1017.5,849.8,971.9,832.8,826.5,966.5,945.1,978.6,958.6,919.4,829.5,2.2,0.3,1.4,2.3,0.4,0.3,0.0,0.1,1.6,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,3.3,-2.2,1.3,5.4,1.1,3.2,1.2,4.1,-1.1,96.5,96.1,91.9,99.9,95.1,100.0,86.3,93.7,87.0,96.4,3.5,-2.5,9.1,7.5,4.7,9.0,Winter
1.3,1.7,0.1,10.1,2.0,0.3,0.9,0.9,2.8,0.5,3.5,5.2,0.8,14.0,4.4,0.8,1.8,2.0,9.5,1.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,1015.5,1020.1,1019.2,1021.5,1020.8,859.3,978.7,842.7,836.4,971.9,951.9,985.8,964.4,927.6,839.7,0.0,0.0,0.0,1.5,0.0,0.4,0.0,0.3,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1,18.5,8.2,10.0,15.0,13.1,13.8,14.2,15.3,8.7,93.6,75.3,96.1,100.0,95.3,99.2,88.0,92.7,82.2,97.3,14.6,10.3,16.7,4.8,6.9,2.0,Autumn
0.6,1.0,3.4,1.6,3.5,2.9,2.8,1.3,2.5,3.6,1.5,3.8,5.0,5.0,6.4,5.2,4.1,4.8,5.4,4.8,426.0,271.0,391.0,298.0,679.0,368.0,721.0,720.0,174.0,740.0,1019.5,1018.5,1021.0,1016.3,1016.9,857.9,981.7,840.2,832.8,970.3,952.4,981.0,961.0,929.0,835.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,60.0,0.0,58.0,60.0,0.0,60.0,1.6,12.6,2.6,2.9,14.5,8.5,15.3,15.7,7.5,5.3,89.2,73.8,87.4,96.9,55.6,88.2,44.3,50.4,90.2,68.4,10.8,8.3,3.5,14.3,12.9,13.0,Spring
0.5,1.6,4.2,2.5,1.5,1.4,0.4,0.9,3.0,3.5,2.3,4.1,6.2,4.8,2.6,2.8,1.2,3.1,4.4,6.1,209.0,293.0,141.0,460.0,339.0,161.0,455.0,164.0,191.0,46.0,1016.6,1017.6,1017.8,1012.7,1017.0,854.7,978.9,837.4,830.4,968.4,949.4,977.1,959.9,926.4,832.9,0.4,0.0,0.0,0.0,0.0,0.1,0.0,0.4,0.4,0.3,0.0,13.0,0.0,45.0,24.0,0.0,60.0,0.0,0.0,0.0,2.7,11.2,3.3,2.0,10.0,8.3,12.5,9.7,7.3,3.6,92.5,82.0,95.4,92.1,89.5,100.0,85.8,82.8,84.5,98.6,9.9,13.1,8.1,9.8,4.9,8.0,Spring
6.8,3.2,0.7,15.3,1.1,0.9,0.5,2.3,0.1,0.9,10.5,7.1,1.6,20.2,2.5,1.8,1.2,4.5,0.6,2.0,80.0,92.0,121.0,90.0,87.0,81.0,49.0,77.0,166.0,95.0,1017.2,1019.2,1019.1,1022.5,1020.8,859.1,979.0,842.5,831.9,969.5,950.1,986.6,962.9,927.3,837.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,8.4,8.6,1.5,5.8,6.4,6.4,12.9,6.6,7.6,2.9,61.1,90.5,84.8,64.8,92.4,99.2,98.3,86.5,88.0,72.4,5.3,10.9,9.5,6.3,6.4,8.0,Autumn
1.1,1.6,1.1,13.8,0.5,1.4,1.6,2.4,0.8,1.3,3.0,3.6,1.8,18.1,1.5,2.8,2.8,4.5,1.9,1.8,4.0,18.0,12.0,18.0,15.0,15.0,18.0,12.0,11.0,12.0,1020.1,1022.4,1023.3,1024.5,1024.5,861.2,981.7,844.9,835.3,972.2,953.6,987.9,966.0,930.0,840.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,8.0,1.9,9.7,5.3,4.3,8.0,4.9,6.0,2.5,73.8,88.1,55.7,39.1,95.8,91.0,89.7,86.5,89.4,51.8,8.9,6.8,8.9,7.9,5.7,6.0,Autumn
2.9,0.7,2.4,5.7,1.0,2.0,1.6,0.8,0.6,0.9,5.5,2.5,4.0,6.6,2.6,4.9,3.1,2.0,1.1,2.1,13.0,12.0,15.0,20.0,12.0,19.0,20.0,21.0,14.0,20.0,1020.5,1019.6,1019.0,1014.5,1019.1,861.8,983.5,845.0,838.1,971.8,953.0,979.9,963.3,931.7,841.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,17.9,12.1,9.9,17.3,19.0,21.2,16.9,15.5,10.4,95.2,81.2,92.8,96.8,88.0,85.5,69.2,84.0,90.2,83.7,16.8,17.1,23.3,13.8,14.5,5.0,Summer
0.8,0.9,0.1,5.8,0.5,0.0,0.9,0.6,0.4,1.0,2.1,2.9,0.8,6.8,1.3,0.0,2.3,1.3,1.4,1.8,0.0,1.0,1.0,0.0,1.0,5.0,1.0,0.0,3.0,3.0,1023.4,1023.5,1023.6,1023.0,1023.6,863.3,985.3,846.9,838.9,974.2,955.5,987.7,966.6,933.1,842.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,11.1,3.7,8.8,10.6,11.2,17.2,12.4,11.5,6.0,94.2,88.9,81.3,77.5,86.1,88.7,70.1,79.6,69.3,75.5,9.2,7.0,23.3,10.6,13.3,3.0,Summer
0.7,1.6,0.3,3.2,0.6,1.4,1.1,2.0,0.4,1.3,1.5,4.1,1.0,4.1,1.2,2.0,2.6,3.0,1.4,1.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1034.5,1035.5,1036.1,1036.1,1036.3,867.6,994.6,850.5,841.8,983.4,963.5,998.4,975.6,940.1,846.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.6,0.5,-3.6,2.5,-2.3,-3.1,3.0,-1.9,-3.0,-2.2,93.8,81.8,64.7,38.9,92.0,94.8,72.1,76.0,99.3,54.6,-2.9,0.5,-3.5,-2.8,-3.1,21.0,Winter
